Index,original_title,production_budget,worldwide_gross,imbd_id,budget,revenue,genres,producers,director,starring
2436,The Ruins,25000000,22910563,tt0963794,8000000,22300000,Drama,Stuart Cornfeld,Jeremy Kramer,Chris Bender
2437,Masterminds,25000000,30850666,tt2461150,25000000,29200000,Action,John Goldwyn,Lorne Michaels,Jared Hess
2438,The Counselor,25000000,71009334,tt2193215,25000000,71009334,Thriller,Ridley Scott,Nick Wechsler,Steve Schwartz
2440,Unaccompanied Minors,25000000,21970831,tt0488658,26000000,21900000,Comedy,Lauren Shuler Donner,Michael Aguilar,Paul Feig
2443,Half Past Dead,25000000,19233280,tt0297162,13000000,19200000,Crime,Elie Samaha,Steven Seagal,Andrew Stevens
2445,The Adventures of Pinocchio,25000000,36682170,tt0115472,25000000,15094530,Animation,Heinz Bibo,Raju Patel,Jeffrey M. Sneller
2446,The Greatest Game Ever Played,25000000,15468266,tt0388980,25000000,15431177,Drama,David Blocker,Larry Brezner,Mark Frost
2447,The Box,25000000,34356760,tt0362478,30000000,33333531,Thriller,Richard Kelly,Dan Lin,Sean McKittrick
2448,The Next Best Thing,25000000,24355762,tt0156841,25000000,24362772,Comedy,Tom Rosenberg,Leslie Dixon,Linne Radmin
2449,My Soul to Take,25000000,16727470,tt0872230,25000000,19829957,Drama,Wes Craven,Anthony Katagas,Iya Labunka
2450,The Girl Next Door,25000000,31635150,tt0265208,25000000,30411183,Comedy,Harry Gittes,Charles Gordon,Marc Sternberg
2453,Stealing Harvard,25000000,13973532,tt0265808,25000000,14300000,Action,Susan Cavan,Bruce McCulloch,Jason Lee
2454,Hot Rod,25000000,14371564,tt0787475,25300000,14334401,Action,John Goldwyn,Lorne Michaels,Akiva Schaffer
2455,Warrior,25000000,24215385,tt1291584,25000000,23057115,Action,Gavin OConnor,Greg OConnor,David Mimran
2461,The Conspirator,25000000,15907411,tt0968264,25000000,15478800,Crime,Robert Redford,Brian Falk,Bill Holderman
2465,Michael Collins,25000000,27572844,tt0117039,28000000,16900000,Drama,Stephen Woolley,Neil Jordan,Liam Neeson
2466,Stop-Loss,25000000,11229035,tt0489281,25000000,11207130,Drama,Gregory Goodman,Scott Rudin,Kimberly Peirce
2467,Gettysburg,25000000,10731997,tt0107007,20000000,25000000,War,Moctesuma Esparza,Robert Katz,Ronald F. Maxwell
2468,Abandon,25000000,12219367,tt0267248,25000000,10719357,Drama,Gary Barber,Roger Birnbaum,Lynda Obst
2469,Straw Dogs,25000000,11253821,tt0999913,25000000,10324441,Drama,Rod Lurie,Marc Frydman,Rod Lurie
2470,Brokedown Palace,25000000,11115766,tt0120620,25000000,13000000,Drama,Adam Fields,Jonathan Kaplan,Claire Danes
2471,Possession,25000000,14805812,tt0256276,25000000,10113733,Drama,Barry Levinson,Stephen Pevner,Paula Weinstein
2472,Mrs. Winterbourne,25000000,10039566,tt0117104,25000000,10070000,Comedy,Oren Koules,Dale Pollock,Ross Canter
2473,Stone Cold,25000000,9286314,tt0102984,25000000,9100000,Action,Yoram Ben-Ami,Walter Doniger,Nick Grillo
2475,The Road,25000000,29206732,tt0898367,32000000,27635305,Adventure,Nick Wechsler,Steve Schwartz,Paula Mae Schwartz
2477,The Hoax,25000000,7164995,tt0462338,25000000,11772461,Comedy,Mark Gordon,Bob Yari,Betsy Beers
2480,Underclassman,25000000,5654777,tt0373416,25000000,5655459,Action,Peter Abrams,Robert L. Levy,Andrew Panay
2481,Say It Isnt So,25000000,5516708,tt0239949,25000000,12300000,Comedy,Bobby Farrelly,Peter Farrelly,Bradley Thomas
2482,The Worlds Fastest Indian,25000000,18991288,tt0412080,25000000,18300000,Drama,Roger Donaldson,Gary Hannam,Roger Donaldson
2483,Deception,25000000,12850033,tt0800240,25000000,17741298,Thriller,Robbie Brenner,David Bushell,Christopher Eberts
2484,Tank Girl,25000000,4064333,tt0114614,25000000,4064495,Action,Richard B. Lewis,Pen Densham,John Watson
2485,Kings Ransom,25000000,4049527,tt0388183,15000000,4143652,Comedy,Darryl Taja,David Brewington,Jeremy Barber
2489,Carnage,25000000,38112154,tt1692486,25000000,27603069,Comedy,Saïd Ben Saïd,Roman Polanski,Jodie Foster
2494,Jane Got a Gun,25000000,3771345,tt2140037,25000000,1397284,Action,Natalie Portman,Aleen Keshishian,Zack Schiller
2495,Me and Orson Welles,25000000,1190003,tt1175506,25000000,2336172,Comedy,Ann Carli,Richard Linklater,Marc Samuelson
2498,Where the Truth Lies,25000000,1415656,tt0373450,25000000,3500000,Drama,Robert Lantos,Atom Egoyan,Kevin Bacon
2499,Without Limits,25000000,780326,tt0119934,25000000,777423,Drama,Tom Cruise,Paula Wagner,Robert Towne
2502,Love Ranch,25000000,146149,tt1125929,25000000,137885,Drama,David Bergstein,Lou DiBella,Taylor Hackford
2505,Matilda,25000000,9755282,tt0117008,36000000,33459416,Comedy,Danny DeVito,Michael Shamberg,Stacey Sher
2516,Scream 2,24000000,172363301,tt0120082,24000000,172363301,Horror,Wes Craven,Cathy Konrad,Marianne Maddalena
2518,Scream,24000000,138883016,tt0117571,14000000,173046663,Crime,Cathy Konrad,Cary Woods,Wes Craven
2519,Old School,24000000,86737464,tt0302886,24000000,87055349,Comedy,Daniel Goldberg,Joe Medjuck,Todd Phillips
2520,Rocky Balboa,24000000,156229050,tt0479143,24000000,155721132,Drama,Charles Winkler,Billy Chartoff,David Winkler
2521,Think Like a Man Too,24000000,70027933,tt2239832,24000000,70181428,Comedy,Will Packer,Tim Story,Michael Ealy
2523,The Whole Nine Yards,24000000,85527867,tt0190138,41300000,106371651,Comedy,Allan Kaufman,David Willis,Jonathan Lynn
2524,Footloose,24000000,62989834,tt1068242,24000000,63543328,Drama,Craig Zadan,Neil Meron,Dylan Sellers
2525,Going in Style,24000000,80812424,tt2568862,25000000,84618541,Crime,Donald De Line,Zach Braff,Morgan Freeman
2527,The Fisher King,24000000,41798224,tt0101889,24000000,41895491,Comedy,Debra Hill,Lynda Obst,Terry Gilliam
2528,I Still Know What You Did Last Summer,24000000,40020622,tt0130018,65000000,40002112,Horror,Neal H. Moritz,Erik Feig,Stokely Chaffin
2529,Hitman,24000000,99135571,tt0465494,24000000,99965753,Action,Daniel Alter,Adrian Askariah,Luc Besson
2531,Return to Me,24000000,32662299,tt0122459,24000000,36609995,Romance,Jennie Lew Tugend,Bonnie Hunt,David Duchovny
2532,The Men Who Stare at Goats,24000000,67348218,tt1234548,24000000,68729358,Comedy,Paul Lister,George Clooney,Grant Heslov
2533,Zack and Miri Make a Porno,24000000,36856306,tt1007028,24000000,42105111,Comedy,Scott Mosier,Kevin Smith,Seth Rogen
2534,Double Take,24000000,29823162,tt0238948,24000000,31600000,Adventure,David Permut,Brett Ratner,George Gallo
2535,"Girl, Interrupted",24000000,48308749,tt0172493,40000000,48300000,Drama,Douglas Wick,Cathy Konrad,James Mangold
2536,Nurse Betty,24000000,27732366,tt0171580,24000000,29400000,Comedy,Steve Golin,Gail Mutrux,Neil LaBute
2537,Piranha 3D,24000000,83660160,tt0464154,24000000,83188165,Comedy,Alexandre Aja,Mark Canton,Marc Toberoff
2538,Faster,24000000,35792945,tt1433108,24000000,23081726,Crime,Martin Shafer,Liz Glotzer,Tony Gayton
2541,Win a Date with Tad Hamilton!,24000000,17589829,tt0335559,17000000,16980098,Comedy,Lucy Fisher,Douglas Wick,Robert Luketic
2543,Ready to Rumble,24000000,12372410,tt0217756,24000000,12372410,Action,Robert F. Newmyer,Jeffrey Silver,Michael Tollin
2544,Foxcatcher,24000000,19303058,tt1100089,24000000,12096300,Drama,Anthony Bregman,Megan Ellison,Jon Kilik
2545,I Dont Know How She Does It,24000000,24474463,tt1742650,24000000,30551495,Romance,Donna Gigliotti,Douglas McGrath,Sarah Jessica Parker
2548,Beyond the Sea,24000000,8292914,tt0363473,23000000,8400000,Drama,Kevin Spacey,Phillip Barry,Dana Brunetti
2550,Meet the Deedles,24000000,4356126,tt0120645,24000000,4562146,Animation,Dale Pollock,Aaron Meyerson,Steve Boyum
2555,Zombieland,23600000,102236596,tt1156398,23600000,102391382,Comedy,Gavin Polone,Ruben Fleischer,Woody Harrelson
2557,The Waterboy,23000000,190191646,tt0120484,23000000,185991646,Comedy,Jack Giarraputo,Robert Simonds,Adam Sandler
2558,The Naked Gun 2½: The Smell of Fear,23000000,86930411,tt0102510,23000000,86930411,Comedy,Robert K. Weiss,David Zucker,Leslie Nielsen
2561,Bad Boys,23000000,141247413,tt0112442,19000000,141407024,Action,Don Simpson,Jerry Bruckheimer,Michael Bay
2562,The Wedding Ringer,23000000,80171596,tt0884732,23000000,79799880,Comedy,Adam Fields,Will Packer,1
2565,The Ides of March,23000000,77735925,tt1124035,12500000,75993061,Drama,George Clooney,Grant Heslov,Brian Oliver
2566,Pitch Black,23000000,53182088,tt0134847,23000000,53187659,Thriller,Tom Engelman,David Twohy,Vin Diesel
2569,Her,23000000,48043998,tt1798709,23000000,47351251,Romance,Megan Ellison,Spike Jonze,Vincent Landay
2570,Joy Ride,23000000,22204890,tt0206314,23000000,36642838,Mystery,J. J. Abrams,Chris Moore,John Dahl
2572,Haywire,23000000,36374700,tt1506999,23000000,33372606,Action,Gregory Jacobs,Steven Soderbergh,Gina Carano
2573,Anywhere But Here,23000000,18653615,tt0149691,23000000,18653615,Drama,Laurence Mark,Wayne Wang,Susan Sarandon
2574,Vanity Fair,23000000,19123851,tt0241025,23000000,16123851,Drama,Janette Day,Mira Nair,Reese Witherspoon
2579,The Crew,23000000,13019253,tt0198386,38000000,13100000,Action,Barry Sonnenfeld,Michael Dinner,Richard Dreyfuss
2580,Marvins Room,23000000,12803305,tt0116999,23000000,12803305,Drama,Scott Rudin,Jane Rosenthal,Robert De Niro
2581,Chasing Liberty,23000000,12291975,tt0360139,23000000,12,Comedy,Broderick Johnson,David Parfitt,Andrew A. Kosove
2582,The Longshots,23000000,11778396,tt1091751,23000000,11800000,Drama,Matt Alvarez,Ice Cube,Nick Santora
2584,Harley Davidson and the Marlboro Man,23000000,7018525,tt0102005,23000000,7434726,Action,Jere Henshaw,Simon Wincer,Mickey Rourke
2585,In the Valley of Elah,23000000,24489150,tt0478134,23000000,29541790,History,Patrick Wachsberger,Steven Samuels,Darlene Caamaño Loquet
2593,1408,22500000,131263370,tt0450385,25000000,94679598,Horror,Lorenzo di Bonaventura,Mikael Håfström,John Cusack
2596,Ghost,22000000,517600000,tt0099653,22000000,505000000,Fantasy,Lisa Weinstein,Jerry Zucker,Patrick Swayze
2597,Theres Something About Mary,22000000,369884651,tt0129387,23000000,369884651,Romance,Michael Steinberg,Bradley Thomas,Charles B. Wessler
2598,The Santa Clause,22000000,190506000,tt0111070,22000000,189833357,Fantasy,Robert Newmyer,Brian Reilly,Jeffrey Silver
2600,The Game Plan,22000000,146590987,tt0492956,22000000,147880543,Comedy,Mark Ciardi,Gordon Gray,Andy Fickman
2601,The Rookie,22000000,80491516,tt0265662,20000000,75597042,Drama,Mark Ciardi,Gordon Gray,Mark Johnson
2604,The Animal,22000000,55762229,tt0255798,22000000,84772742,Action,Barry Bernardi,Carr DAngelo,Todd Garner
2605,The Hundred-Foot Journey,22000000,94270488,tt2980648,22000000,88880821,Drama,Juliet Blake,Steven Spielberg,Oprah Winfrey
2607,Underworld,22000000,95708457,tt0320691,22000000,95708457,Fantasy,Tom Rosenberg,Gary Lucchesi,Richard Wright
2608,The Net,22000000,110521733,tt0113957,22000000,110627965,Crime,Irwin Winkler,Rob Cowan,Irwin Winkler
2609,Diary of a Wimpy Kid: Dog Days,22000000,77229695,tt2023453,22000000,77112176,Comedy,Nina Jacobson,Brad Simpson,David Bowers
2610,I Am Sam,22000000,92542418,tt0277027,22000000,92542418,Drama,Jessie Nelson,Richard Solomon,Edward Zwick
2612,Derailed,22000000,57520063,tt0398017,22000000,57479076,Drama,Lorenzo di Bonaventura,Mikael Håfström,Clive Owen
2613,The Informant!,22000000,41771168,tt1130080,22000000,35424826,Drama,Gregory Jacobs,Jennifer Fox,Michael Jaffe
2615,"Hail, Caesar!",22000000,64220196,tt0475290,22000000,63647656,Comedy,Joel Coen,Ethan Coen,Tim Bevan
2616,Jay and Silent Bob Strike Back,22000000,33762400,tt0261392,22000000,33788161,Comedy,Scott Mosier,Kevin Smith,Jason Mewes
2618,Traitor,22000000,27882226,tt0988047,22000000,23530831,Drama,Don Cheadle,David Hoberman,Todd Lieberman
2619,Deuce Bigalow: European Gigolo,22000000,45273464,tt0367652,22000000,22400154,Comedy,John Schneider,Adam Sandler,Jack Giarraputo
2620,Diary of a Wimpy Kid: The Long Haul,22000000,35609577,tt6003368,22000000,40120144,Comedy,Nina Jacobson,Brad Simpson,David Bowers
2621,Mad Money,22000000,25044057,tt0951216,22000000,26400000,Action,Jay Cohen,Frank DeMartini,Callie Khouri
2622,Homefront,22000000,51695362,tt2312718,22000000,43058898,Action,Avi Lerner,Sylvester Stallone,Kevin King Templeton
2623,Igor,22000000,31013349,tt0465502,25000000,30000000,Animation,John D. Eraklis,Max Howard,Tony Leondis
2624,Saving Silverman,22000000,25873142,tt0239948,22000000,19351569,Comedy,Neal H. Moritz,Warren Carr,Dennis Dugan
2625,Summer of Sam,22000000,19288130,tt0162677,22000000,19300000,Thriller,Jon Kilik,Spike Lee,Spike Lee
2626,The Glass House,22000000,22861785,tt0221218,30000000,23619609,Drama,Neal H. Moritz,Daniel Sackheim,Leelee Sobieski
2629,Josie and the Pussycats,22000000,14307223,tt0236348,22000000,14900000,Comedy,Marc Platt,Tracey E. Edmonds,Chuck Grimes
2630,Hit & Run,22000000,17216955,tt2097307,2000000,14400000,Action,Andrew Panay,Nate Tuck,Kim Waltrip
2631,The Little Vampire,22000000,13560782,tt0192255,22000000,13555988,Family,Richard Claus,Uli Edel,Jonathan Lipnicki
2632,I Heart Huckabees,22000000,20034713,tt0356721,22000000,20100000,Comedy,Gregory Goodman,David O. Russell,Scott Rudin
2634,Out of the Furnace,22000000,15434375,tt1206543,22000000,15400000,Thriller,Jennifer Davisson Killoran,Leonardo DiCaprio,Ryan Kavanaugh
2636,Dudley Do-Right,22000000,9818792,tt0160236,70000000,10000000,Comedy,John Davis,J. Todd Harris,Joseph M. Singer
2643,Stone,22000000,4065020,tt1423995,22000000,9479718,Drama,Holly Wiersma,David Mimran,Jordan Schur
2648,Michael Clayton,21500000,92987651,tt0465538,25000000,92991835,Drama,Sydney Pollack,Steven Samuels,Jennifer Fox
2649,Arlington Road,21500000,24419219,tt0137363,21500000,41100000,Drama,Tom Rosenberg,Sigurjón Sighvatsson,Mark Pellington
2650,My Fellow Americans,21500000,22331846,tt0117119,21500000,22300000,Comedy,Jon Peters,Peter Segal,Jack Lemmon
2652,Silver Linings Playbook,21000000,236412453,tt1045658,21000000,205738714,Drama,Donna Gigliotti,Bruce Cohen,Jonathan Gordon
2655,"South Park: Bigger, Longer & Uncut",21000000,52037603,tt0158983,21000000,83100000,Animation,Trey Parker,Matt Stone,Trey Parker
2657,Death at a Funeral,21000000,48977233,tt1321509,21000000,49050886,Comedy,Sidney Kimmel,William Hordberg,Chris Rock
2658,Teenage Mutant Ninja Turtles III,21000000,42273609,tt0108308,21000000,42000000,Action,David Chan,Kim Dawson,Thomas K. Gray
2659,Hardball,21000000,43728560,tt0180734,32000000,40222729,Comedy,Tina Nides,Brian Robbins,Michael Tollin
2660,For Colored Girls,21000000,38017873,tt1405500,21000000,37000000,Drama,Tyler Perry,Tyler Perry,Janet Jackson
2661,Freedom Writers,21000000,43632609,tt0463998,21000000,41170784,Crime,Danny DeVito,Michael Shamberg,Stacey Sher
2663,Kidnap,21000000,34836080,tt1458169,21000000,24527158,Drama,Gregory Chou,Lorenzo di Bonaventura,Erik Howsam
2664,The Transporter,21000000,43928932,tt0293662,21000000,43928932,Action,Luc Besson,Stephen Chasman,Corey Yuen
2665,Never Back Down,21000000,39319801,tt1023111,20000000,41627431,Drama,Craig Baumgarten,David Zelon,Jeff Wadlow
2668,The Bachelor,21000000,36882378,tt0120596,51000000,36911617,Comedy,Jeffrey T. Barabe,Bing Howenstein,Lloyd Segan
2669,The Rage: Carrie 2,21000000,17760244,tt0144814,21000000,17762705,Horror,Paul Monash,Katt Shea,Emily Bergl
2670,Swing Vote,21000000,17589867,tt1027862,21000000,17600000,Drama,Kevin Costner,Jim Wilson,Joshua Michael Stern
2671,Away We Go,21000000,10108016,tt1176740,17000000,14899417,Drama,Edward Saxon,Marc Turtletaub,Vincent Landay
2672,Moonlight Mile,21000000,6830957,tt0179098,21000000,10011050,Romance,Brad Silberling,Mark Johnson,Susan Sarandon
2673,The Beaver,21000000,5046038,tt1321860,21000000,970816,Drama,Steve Golin,Keith Redmon,Ann Ruark
2679,eXistenZ,20700000,2840417,tt0120907,15000000,2856712,Action,David Cronenberg,András Hámori,Robert Lantos
2681,Pulse,20500000,30241435,tt0454919,38000000,29907685,Horror,Anant Singh,Brian Cox,Michael Leahy
2685,Home Alone 2: Lost in New York,20000000,358994850,tt0104431,18000000,358991681,Comedy,John Hughes,Chris Columbus,Macaulay Culkin
2689,The Conjuring,20000000,317744402,tt1457767,13000000,318000141,Horror,Tony DeRosa-Grund,Peter Safran,Rob Cowan
2690,Bringing Down the House,20000000,164675402,tt0305669,20000000,132675402,Comedy,David Hoberman,Ashok Amritraj,Adam Shankman
2692,The Silence of the Lambs,20000000,275726716,tt0102926,19000000,272742922,Crime,Kenneth Utt,Edward Saxon,Ron Bozman
2694,Jackass 3D,20000000,171685793,tt1116184,20000000,117224271,Comedy,Jeff Tremaine,1,Johnny Knoxville
2695,Bad Moms,20000000,180485601,tt4651520,20000000,183936074,Comedy,Bill Block,Suzanne Todd,Jon Lucas
2698,Beverly Hills Chihuahua,20000000,154218168,tt1014775,20000000,149281606,Adventure,David Hoberman,Todd Lieberman,John Jacobs
2700,Tammy,20000000,96407655,tt2103254,20000000,100525432,Comedy,Melissa McCarthy,Will Ferrell,Adam McKay
2702,Are We There Yet?,20000000,98114471,tt0368578,32000000,97918663,Adventure,Ice Cube,Matt Alvarez,Dan Kolsrud
2703,The Descendants,20000000,175507800,tt1033575,20000000,177243185,Comedy,Jim Burke,Alexander Payne,Jim Taylor
2704,School of Rock,20000000,131944672,tt0332379,35000000,131282949,Comedy,Scott Rudin,Richard Linklater,Jack Black
2705,Disturbia,20000000,118537627,tt0486822,20000000,117760134,Thriller,Joe Medjuck,E. Bernett Walsh,Jackie Marcus
2707,Free Willy,20000000,153698625,tt0106965,20000000,153698625,Family,Lauren Shuler Donner,Jennie Lew Tugend,Simon Wincer
2711,White Chicks,20000000,111448997,tt0381707,37000000,113086475,Comedy,Rick Alvarez,Lee R. Mayes,Keenen Ivory Wayans
2713,Holes,20000000,71232214,tt0311289,20000000,71400000,Adventure,Andrew Davis,Lowell D. Blank,Mike Medavoy
2715,The Last Song,20000000,92678948,tt1294226,20000000,89000000,Drama,Adam Shankman,Jennifer Gibgot,Julie Anne Robinson
2716,Why Did I Get Married Too?,20000000,60831067,tt1391137,20000000,60072596,Comedy,Tyler Perry,Reuben Cannon,Tyler Perry
2718,The Shack,20000000,96860808,tt2872518,20000000,57330873,Drama,Gil Netter,Brad Cummings,Quiyun Long
2719,12 Years a Slave,20000000,180765061,tt2024544,20000000,187000000,Drama,Brad Pitt,Dede Gardner,Jeremy Kleiner
2720,Drumline,20000000,56398875,tt0303933,20000000,57588485,Drama,Dallas Austin,Timothy M. Bourne,Wendy Finerman
2721,Me Before You,20000000,208064908,tt2674426,20000000,207945075,Drama,Karen Rosenfelt,Alison Owen,Thea Sharrock
2723,Barbershop: The Next Cut,20000000,54404202,tt3628584,20000000,55030051,Comedy,Ice Cube,Robert Teitel,George Tillman Jr.
2724,Edward Scissorhands,20000000,53980220,tt0099487,20000000,53000000,Fantasy,Denise Di Novi,Tim Burton,Tim Burton
2727,A Walk in the Clouds,20000000,50008143,tt0114887,20000000,50012507,Drama,Gil Netter,David Zucker,Jerry Zucker
2729,Date Movie,20000000,85146165,tt0466342,20000000,48548426,Comedy,Jason Friedberg,Paul Schiff,Aaron Seltzer
2731,The Jungle Book 2,20000000,139924202,tt0283426,20000000,135680000,Family,Christopher Chase,Mary Thorne,Steve Trenbirth
2732,Premonition,20000000,84146832,tt0477071,20000000,84146832,Thriller,Ashok Amritraj,Jon Jashni,Adam Shankman
2734,Boogeyman,20000000,67192859,tt0357507,20000000,67192859,Thriller,Sam Raimi,Robert Tapert,Stephen Kay
2735,The Tigger Movie,20000000,96147688,tt0220099,30000000,45554533,Animation,Cheryl Abood,Jun Falkenstein,Jim Cummings
2736,Spotlight,20000000,91902438,tt1895587,20000000,88346473,Drama,Blye Pagon Faust,Steve Golin,Nicole Rocklin
2740,Meet the Browns,20000000,41975388,tt1047494,20000000,41939392,Comedy,Tyler Perry,Reuben Cannon,Tyler Perry
2741,Orphan,20000000,78769428,tt1148204,20000000,41596251,Horror,Joel Silver,Susan Downey,Leonardo DiCaprio
2743,Epic Movie,20000000,86858578,tt0799949,20000000,86865564,Action,Paul Schiff,Jason Friedberg,Aaron Seltzer
2744,Lakeview Terrace,20000000,44821299,tt0947802,20000000,27640028,Drama,James Lassiter,Will Smith,Neil LaBute
